time,t_data,ERK_data,NN_approx,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
18.25,0.0,0.0,0.04180456847649999,0.008081600236449028,0.05162249940037561,0.04620158686095655,0.12404311895160167,0.3496698820687028,0.048336995153405386,0.31214450044460884,0.008081544980549332,0.05162213476384532,0.044515780550376874,0.3506624029496139,0.7015448506880653,0.04609689861237508,0.2998105146392805
18.375,0.0,0.0,0.0514276562705549,0.007591960830557742,0.048389760911115735,0.04694800078596024,0.12262230005244519,0.3376803808107535,0.04827432734079486,0.31170061673946337,0.00759190892244271,0.048389420001783916,0.04168130760045664,0.33890240312235514,0.6942076240674115,0.046037000966198574,0.29940172636451434
18.5,0.0,0.0,0.060120841321913254,0.007131987176596444,0.04536479778957366,0.04757182064122696,0.12135260154659055,0.3258831514364364,0.048211718463616285,0.3112541633255108,0.007131938413432844,0.045364478903380336,0.03903681397244891,0.32732102043101863,0.6865954447035559,0.04597714822752576,0.298988877976912
18.625,0.0,0.0,0.06793350434348483,0.006699881917512979,0.042533726842584746,0.048074867020099214,0.12021260979301938,0.3142929780443193,0.04814917068255349,0.3108053797908244,0.006699836108760053,0.042533428086800544,0.036568660378541326,0.31593036503082594,0.6787047999050121,0.04591734365366218,0.2985722423133848
18.75,0.0,0.0,0.07491434159522103,0.006293956592620716,0.039883631358404455,0.04845974529345442,0.1191821822422423,0.30292314132657483,0.04808668584402737,0.31035448689371087,0.006293913559278602,0.039883351990974224,0.03426424091303223,0.30474143189272945,0.6705324672494686,0.04585759009805704,0.2981520758019841
18.875,0.0,0.0,0.0811113550662762,0.00591262503989126,0.03740249702161791,0.048729744479701693,0.11824249626947951,0.29178544422650643,0.0480242655229301,0.3099016878017954,0.005912584613805178,0.03740223558090228,0.03211191040501433,0.29376412853818834,0.6620755493930671,0.045797890058586505,0.2977286194233857
19.0,0.0,0.0,0.08657181894232802,0.005554397197992011,0.03507914575359134,0.04888880771505351,0.11737606633376793,0.2808902539917598,0.04796191105980178,0.30944716927711713,0.005554359221198557,0.035078900630655385,0.030100913449017577,0.2830073044141641,0.653331510264367,0.045738245720132104,0.29730209961652526
19.125,0.0,0.0,0.09134223614014525,0.005217873283849385,0.032903175121581925,0.04894147745236185,0.1165667565348191,0.27024655343238857,0.047899623593133864,0.30899110280734804,0.005217837607952415,0.032902945791007325,0.028221316308611653,0.2724787817113742,0.644298212360609,0.04567865899212188,0.2968727291315506
19.25,0.0,0.0,0.09546827272207425,0.0049017383229559165,0.03086490517793394,0.04889279868628992,0.11579979305670339,0.259861998227096,0.04783740408740506,0.30853364568317265,0.004901704808549914,0.03086469050081252,0.02646394243896937,0.2621853874957873,0.6349739548808433,0.045619131541624655,0.29644070783307475
19.375,0.0,0.0,0.0989946850054167,0.004604757011078504,0.02895532411881331,0.04874827618688727,0.11506175044252766,0.24974298566530231,0.047775253357379824,0.30807494202041213,0.00460472552720742,0.028955122697269894,0.02482031204212428,0.25213298706473414,0.625357512451867,0.045559664822518886,0.296006223456552
19.5,0.0,0.0,0.10196523929674045,0.0043257688872899444,0.02716603876688889,0.04851381800098577,0.11434053300041241,0.23989472803589487,0.04771317208914319,0.30761512372778727,0.0043257393109293165,0.027165850209571383,0.023282585828447184,0.24232651846072503,0.6154481742288727,0.0455002601011973,0.29556945232044396
19.625,0.0,0.0,0.10442261367986344,0.004063683799434854,0.025489232153819947,0.04819563622084822,0.11362535888594101,0.23032132655504273,0.04765116085829125,0.3071543114216142,0.00406365601501277,0.025489055674646707,0.02184351298916051,0.2327700280831726,0.6052457831835268,0.04544091847921454,0.29513055999670434
19.75,0.0,0.0,0.10640831049754879,0.003817477644333501,0.023917620465340614,0.047800190854687404,0.11290672342521964,0.221025851053018,0.047589220145639606,0.3066926152869101,0.0038174515432835513,0.023917454786232126,0.020496383270318976,0.22346670733485677,0.5947507754281154,0.04538164091323765,0.29468970194197547
19.875,0.0,0.0,0.10796257472561588,0.0035861880389822095,0.022444413235987268,0.04733413628069309,0.11217635592254015,0.2120104201906985,0.04752735035077416,0.30623013588644044,0.0035861638464503662,0.02244425767431277,0.019234982964703568,0.21441893022966824,0.5839642194657216,0.04532242823261735,0.2942470240917695
20.0,0.0,0.0,0.11294914474060008,0.005089251038528808,0.02126150880296192,0.046829082702269806,0.11142730619662888,0.2032762786341123,0.04746555242781037,0.30576714682873557,0.005089303945938298,0.02126126260842228,0.018056458895826525,0.20562830536464274,0.5728878553447017,0.045263282912680135,0.29380317638249653
20.125,0.0,0.0,0.4490417734957361,0.06171405209427011,0.08299363226301101,0.06656381839936275,0.11132561540824154,0.19484073619568335,0.04740514525550079,0.3053680665442253,0.061715493407904096,0.0829966158396484,0.023747437948249767,0.19729641977236623,0.5615273449594895,0.04520798371438377,0.2935427241079433
20.25,0.0,0.0,2.1808331344975698,0.11321400852696313,0.22386659975371434,0.2007864291632793,0.11867278221382514,0.1870562085615832,0.047350801908446476,0.30508046464776767,0.11321528048162972,0.2238708795565225,0.05706282256841705,0.19134963718305092,0.5499598390285181,0.04517030279489252,0.2936115234313604
20.375,0.0,0.0,5.817456751945139,0.1586625605619346,0.3918319801383663,0.6604387263570084,0.15753868963790943,0.18184505686032154,0.047305650436416054,0.3048839644784503,0.1586636830579857,0.3918364178255532,0.12062348492726656,0.19103392214980122,0.5384794988475099,0.04515995745156069,0.2939576121272113
20.5,0.0,0.0,6.324772234199704,0.19877076695974977,0.5492635978961586,1.2176368906204595,0.2526625742202476,0.18425513140682498,0.04727159771792739,0.3047700396631723,0.1987717575590381,0.5492673584771954,0.2038790321614512,0.19885101203771516,0.5276234109629009,0.045181321451730566,0.2945360672300553
20.625,0.0,0.0,5.014505123864841,0.2341661348740451,0.6716278679113227,1.4342495693330142,0.3760219911983369,0.19888503850999076,0.04725139046409864,0.30475131051542975,0.23416700907485,0.671630531547036,0.2918373133004923,0.21558541183232324,0.518071952658269,0.045235365950634286,0.2953098336176034
20.75,0.0,0.0,2.202895160325579,0.265402437424253,0.7524011216943409,1.3150912699747728,0.48337966040342883,0.22530167520801087,0.04724961812572722,0.30485885720834643,0.26540320890375635,0.7524027535123106,0.37135412815123275,0.2402509481096217,0.5104976624009507,0.045321212127026174,0.29624994336152616
20.875,0.0,0.0,-0.2632473258562234,0.29296837767300815,0.8001405983459138,1.0421149935101501,0.5576935377833562,0.2595974443616137,0.04727182150426303,0.3051280543438474,0.2929690585012809,0.800141532604092,0.4353431454027882,0.27073281693797874,0.5054296452782665,0.04543723009907545,0.2973352424381154
21.0,0.0,0.0,-0.9583122413412539,0.31729523455936687,0.8276490159119756,0.7767830616046235,0.6014236540877519,0.2975502019764671,0.0473230683362156,0.3055871510258179,0.3172958353882085,0.8276495599237552,0.48285042023812214,0.3046536249766168,0.5031817804676643,0.045581711070439,0.2985515233158529
21.125,0.0,0.0,-1.0722989379355214,0.33876361041119496,0.8444274400487117,0.5923004744553452,0.6248530964620901,0.33613474006662314,0.04740709955404217,0.3062533492600016,0.3387641406407889,0.8444277875469397,0.5163614472052536,0.3399707015624234,0.5038497094118403,0.04575320167507958,0.29989023804767817
21.25,0.0,0.0,-1.0807843878801486,0.35770938560395577,0.8556678364642424,0.4742566039667877,0.6362834675246621,0.3736323758412391,0.04752618443564352,0.30713403259300115,0.35770985352993095,0.8556680763035062,0.5392676813659716,0.37518305607017155,0.5073493128277371,0.0459506112206606,0.3013470671797783
21.375,0.0,0.0,-1.0690886961494945,0.3744289735286311,0.8638459374761984,0.4014149168207697,0.6407584129470938,0.40916109801219847,0.047681311841965716,0.30822931253247854,0.37442938647185553,0.8638461119589903,0.5545948335033236,0.40929605873500124,0.5134675526918707,0.04617318957686003,0.3029205658745667
21.5,0.0,0.0,-1.059053273821795,0.3891839580846476,0.8701315513350908,0.3573817570220454,0.6412597351526869,0.44231680139113827,0.047872455610117624,0.3095342347378837,0.38918432250576523,0.8701316827462976,0.5646510542408149,0.44170393465848207,0.5219092625122522,0.04642044548615931,0.30461100766587396
21.625,0.0,0.0,-1.0545036677565207,0.40220518625301516,0.87512659591685,0.3308000859246419,0.6395300591777427,0.4729624980674219,0.04809882972619865,0.31104046124953777,0.4022055078535248,0.8751266958067329,0.5710738032313659,0.47207255162764894,0.5323343641814617,0.04669204814133162,0.3064194660398184
21.75,0.0,0.0,-1.0541447872170335,0.4136963797794462,0.8791810151270096,0.31440851872423553,0.636571429978105,0.5011068480233736,0.04835910597702872,0.31273750138153883,0.4136966635909022,0.8791810913495022,0.5749838641456702,0.5002481207758528,0.5443853946923828,0.04698773509285051,0.30834712771712924
21.875,0.0,0.0,-1.0560584125418662,0.4238373224735221,0.8825207585704458,0.3038158855855014,0.632950591763097,0.5268351950866843,0.04865158855938438,0.31461359352528606,0.4238375729362551,0.882520815476337,0.5771350868781755,0.5261929125552919,0.5577070309310951,0.047307236947951865,0.31039481020421156
22.0,0.0,0.0,-1.0588260819110304,0.4327866729903314,0.8853024451845539,0.2964579890967724,0.6289826460092531,0.550271086157509,0.048974349473926516,0.31665633119007763,0.4327868940229199,0.8853024871795305,0.5780308915722318,0.54994209515631,0.5719595161075749,0.04765022202759474,0.31256264922804344
22.125,0.0,0.0,-1.0615850022963904,0.4406844471015597,0.8876397008107237,0.29087034250531846,0.6248391630925914,0.5715550798223842,0.04932533137854575,0.318853106012783,0.44068464216213665,0.88763973271619,0.5780073457525239,0.5715754030590379,0.5868275830888073,0.04801626028296907,0.31484992186586563
22.25,0.0,0.0,-1.063863992136978,0.4476542082920312,0.8896175708257916,0.28622994334788,0.620610810891234,0.5908331689736654,0.04970242454787481,0.32119142013898294,0.4476543804323887,0.8896175984916332,0.5772899693121971,0.5911987112099197,0.6020260735426176,0.04840480395966137,0.3172549744572282
22.375,0.0,0.0,-1.0654317493784746,0.4538050009543759,0.8913012180512777,0.28208131236415546,0.6163432489757175,0.6082504817322103,0.0501035236017883,0.3236591045135628,0.45380515286771145,0.8913012437873887,0.576031705350767,0.6089320678479586,0.6173031129376645,0.0488151818392339,0.31977522866458574
22.5,0.0,0.0,-1.0661947870586392,0.4592330564273341,0.8927415153351675,0.2781771637962658,0.6120575393730815,0.623947863722435,0.05052656854291087,0.32624446843605026,0.45923319049038647,0.8927415331884868,0.5743379721075305,0.624901898130103,0.632441451343512,0.04924660384341539,0.32240724336416066
22.625,0.0,0.0,-1.0661356674920135,0.46402329856927643,0.8939787934283903,0.2743871157255462,0.6077616682320975,0.6380600364589172,0.050969573660185494,0.328936398197289,0.46402341687950993,0.8939787948000485,0.5722830645938232,0.639235902509079,0.6472584099296022,0.04969817304454845,0.3251468140155383
22.75,0.0,0.0,-1.0652772496027931,0.4682506724221723,0.8950454392194791,0.27064583373590284,0.6034569931524407,0.6507146286686155,0.05143064706996591,0.33172441759825994,0.4682507768305903,0.8950454280977528,0.5699208451513931,0.6520597115031957,0.6616047635715374,0.05016890251628947,0.32798909466834003
22.875,0.0,0.0,-1.0636624216028192,0.47198131675342003,0.8959677623208676,0.26692374308199757,0.5991418072295916,0.6620317041994923,0.05190800305902088,0.33459871978941913,0.47198140889352885,0.8959677603136198,0.567291694840349,0.6634947032652769,0.6753628215956502,0.0506577348899406,0.33092873082567065
23.0,0.0,0.0,-1.061342757603049,0.47527359882038844,0.8967673931747633,0.26321056760510436,0.5948132729163536,0.6721235850818549,0.052399968928177644,0.3375501775637571,0.475273680133755,0.8967673964945074,0.5644270283759204,0.6736566069643651,0.688443925593262,0.051163562907372125,0.33395999404138915
23.125,0.0,0.0,-1.0583722880978559,0.47817902754692165,0.8974622378464986,0.25950614901248065,0.5904684391484134,0.6810948605790056,0.052904987676122006,0.34057033760444766,0.4781790993057229,0.8974622196834409,0.5613522253817514,0.6826546494044214,0.7007855538595053,0.051685249657673925,0.33707691142715657
23.25,0.0,0.0,-1.054804168104308,0.480743059398771,0.8980671669617484,0.2558153644226163,0.5861047481204129,0.6890425209318051,0.05342161758266772,0.3436514029891166,0.48074312272569447,0.898067144085022,0.558088533321386,0.6905910852715162,0.7123481986945865,0.05222164753980151,0.3402733852204505
23.375,0.0,0.0,-1.0506889492035651,0.4830058095661538,0.8985946930950146,0.2521453151822872,0.5817202624670885,0.6960561790403642,0.05394852952946812,0.3467862073404996,0.4830058654519737,0.8985946905369863,0.554654302924751,0.6975610027585172,0.72311216105375,0.0527716153020861,0.34354329924002674
23.5,0.0,0.0,-1.0460737980359975,0.4850026795801879,0.8990554575765715,0.24850381422593118,0.5773137407301363,0.7022183559301278,0.05448450271937678,0.34996818329816115,0.4850027288992609,0.8990554320119758,0.5510657904211343,0.7036523285207219,0.7330743847426007,0.053334032769556526,0.3468806104474434
23.625,0.0,0.0,-1.0410022962594054,0.48676491118244364,0.8994583692823194,0.2448986285421474,0.5728846322102447,0.7076048123539517,0.05502841931345518,0.35319132741370973,0.48676495470637626,0.8994583426250742,0.5473376788549899,0.7089459766232165,0.7422454290812381,0.05390781308185853,0.3502794249570585
23.75,0.0,0.0,-1.0355144310835016,0.48832007511306463,0.8998110823930865,0.24133704584372564,0.5684330350190272,0.7122849124149426,0.05557925838974242,0.35645016310814404,0.48832011352281024,0.8998110740230486,0.5434834175831013,0.7135160999657344,0.750646655270483,0.05449191243021329,0.35373405870921015
23.875,0.0,0.0,-1.02964678501554,0.4896925024648493,0.9001202178286098,0.23782569088290864,0.5639596354604234,0.7163220076659793,0.05613608953484228,0.35973970295096125,0.48969253636134036,0.9001201764417993,0.5395154445310251,0.7174304123449148,0.7583076786332549,0.05508533740486122,0.3572390836631238
24.0,0.0,0.0,-1.0234328565546753,0.49090366535182584,0.9003912878054087,0.23437049597626455,0.5594656400169306,0.7197738318455663,0.05669806630434442,0.36305541121213125,0.4909036952653795,0.9003912771201309,0.5354453333170734,0.7207505564270326,0.7652641175995207,0.05568715014948369,0.36078936080323865
24.125,0.0,0.0,-1.016903251262328,0.4919725128480969,0.9006292596521492,0.23097662435018187,0.5549527111979231,0.7226928978452741,0.057264419727783386,0.36639316738757977,0.49197253924673184,0.9006292254994327,0.5312838926767713,0.7235324983696156,0.7715556516925605,0.05629647157166542,0.3643800615146342
24.25,0.0,0.0,-1.0100860743100801,0.4929157674529048,0.9008382337930724,0.2276485614030565,0.5504229014401074,0.7251268903107134,0.05783445198548759,0.36974923119589725,0.49291579074962144,0.9008382122989596,0.5270412360024352,0.7258269341695984,0.7772243854689548,0.056912482884427816,0.36800667900172324
24.375,0.0,0.0,-1.0030071255242194,0.4937481867199786,0.9010218937652675,0.2243900943860201,0.5458785955749843,0.7271190481663405,0.05840753034662606,0.3731202093836424,0.49374820727927976,0.9010218678542302,0.5227268324906658,0.7276796963299295,0.7823135036125063,0.05753442575907209,0.37166503143102697
24.5,0.0,0.0,-0.9956902070536178,0.49448279414484086,0.9011833697309302,0.22120438859195204,0.5413224547276749,0.7287085330200509,0.05898308142763863,0.37650302454857887,0.49448281228836344,0.9011833438538357,0.5183495472293168,0.7291321523065512,0.7868661941042487,0.05816160135950834,0.3753512584035393
24.625,0.0,0.0,-0.9881573340560912,0.495131082921875,0.9013254047813233,0.21809401527137914,0.5367573663971837,0.7299307802059222,0.05956058580710816,0.3798948860920371,0.495131098933503,0.9013253816786961,0.5139176748188359,0.7302215885400862,0.7909248112590683,0.058793368507778866,0.37906181223154534
24.75,0.0,0.0,-0.9804289496638972,0.4957031957596105,0.9014503895515632,0.21506099862094544,0.5321863982642551,0.7308178303630609,0.06013957301532424,0.38329326333594776,0.4957032098898255,0.9014503698483537,0.5094389693305508,0.7309815757749004,0.7945302479501725,0.05942914120370667,0.3827934453312529
24.875,0.0,0.0,-0.9725241094044736,0.49620808356681,0.9015604167176028,0.21210685651419,0.5276127560542198,0.7313986402092197,0.0607196169034834,0.38669586078397916,0.4962080960367149,0.9015603925485335,0.5049206722407932,0.7314423128886584,0.7977214859821656,0.06006838569178854,0.38654319486419686
25.0,0.0,0.0,-0.9644606551145045,0.4966536454928474,0.9016572778202191,0.209232647315824,0.5230397449231796,0.7316993718615565,0.061300331387662076,0.3901005954653388,0.49665365649750265,0.9016572708084597,0.5003695392354074,0.7316309476545367,0.8005352947688046,0.06071061723807679,0.39030836558065096
25.125,0.0,0.0,-0.9562553302073171,0.49704685251244496,0.9017426181072148,0.2064389902038736,0.5184707350605945,0.7317436605817619,0.06188136655575299,0.3935055762714926,0.49704686222406197,0.901742597583903,0.4957918663142301,0.731571873786016,0.8030060507186612,0.061355396750605064,0.39408651164678316
25.25,0.0,0.0,-0.947923948527198,0.4973938564893399,0.901817770460906,0.20372613044697918,0.5139091287349182,0.7315528613420315,0.062462405120674774,0.39690908517673595,0.4973938650598292,0.901817767758114,0.4911935153455422,0.731287004315581,0.8051656526040273,0.06200232735004669,0.3978754180801683
25.375,0.0,0.0,-0.9394814428518894,0.49770008642412217,0.9018840338494787,0.20109393636003872,0.5093583328203899,0.7311462747300085,0.06304315920028361,0.4003095602233836,0.49770009398758175,0.9018840038829113,0.48657993906236235,0.7307960218737863,0.8070435113465244,0.06265105097339593,0.4016730822789681
25.5,0.0,0.0,-0.930942023734094,0.49797033339297175,0.9019423992603466,0.19854197564962947,0.5048217306811035,0.7305413532880106,0.06362336740228125,0.40370558014473773,0.49797034006780516,0.9019423783313087,0.48195620541289136,0.7301166067992665,0.8086665958446905,0.06330124507280104,0.40547769600992356
25.625,0.0,0.0,-0.9223192117872665,0.4982088255060105,0.9019937634559652,0.19606951748254275,0.5003026596688438,0.7297538890861328,0.06420279219211453,0.40709585050064806,0.498208831396538,0.9019938324138432,0.477327021146982,0.729264644253979,0.8100595195194669,0.06395261945425987,0.4092876281191613
25.75,0.0,0.0,-0.9136259778406981,0.4984192940570085,0.9020386061514595,0.19367560657132266,0.4958043882906908,0.7287981838356332,0.06478121752144328,0.41047919120030274,0.498419299255438,0.9020391929151755,0.4726967545196895,0.7282544116672717,0.8112446550527491,0.06460491328654015,0.4131014081465868
25.875,0.0,0.0,-0.9048743750553891,0.49860503190129096,0.9020788908334538,0.19135884021302993,0.4913301061077064,0.7276872025803486,0.06535844669502208,0.4138545252900135,0.4986050364890109,0.9020791864304987,0.4680694570086547,0.7270987479091005,0.8122422672823562,0.0652578922991253,0.41691771095760694
26.0,0.0,0.0,-0.8960762625874692,0.4987689449736776,0.9021150413466759,0.18911780348707258,0.486882891388927,0.7264327126803604,0.06593430045539155,0.4172208688936507,0.49876894902233354,0.9021144518189693,0.4634488839657517,0.7258092056148587,0.8130706563716962,0.06591134617887948,0.4207353424531265
26.125,0.0,0.0,-0.8872427826582443,0.49891359775233673,0.9021484381107697,0.18695075545596704,0.4824657095723502,0.7250454082687242,0.06650861526529164,0.4205773221968395,0.4989136013252856,0.9021455510405427,0.45883851414969146,0.7243961880664044,0.8137463051977998,0.06656508616812307,0.42455322637814763
26.25,0.0,0.0,-0.8783861379095479,0.4990412533814588,0.9021735898598138,0.18485669923674317,0.47808135827648496,0.7235350234514367,0.06708124176807152,0.4239230613682564,0.4990412565345926,0.9021729786009113,0.4542415681118459,0.7228690719876478,0.8142840264177017,0.06721894286157037,0.4283703922188646
26.375,0.0,0.0,-0.8695157381985905,0.4991539090787719,0.9021954953348007,0.18283308946820687,0.47373254750624344,0.7219104303309918,0.06765204341126353,0.42725733133988175,0.4991539118614047,0.9021971697949052,0.44966102543058045,0.7212363175476693,0.8146971059103717,0.06787276419579137,0.4321859641560852
26.5,0.0,0.0,-0.8606408483898202,0.49925332738270717,0.90221792812984,0.18087744363904357,0.4694218282925951,0.7201797304063681,0.06822089521347892,0.4305794393383326,0.49925332983837606,0.9022185079102535,0.4450996408089713,0.719505566786854,0.8149974402838767,0.06852641362223812,0.4359991510274862
26.625,0.0,0.0,-0.8517718273237864,0.4993410637279935,0.9022378174950353,0.1789880601864133,0.46515155591209933,0.718350335529667,0.06878768266208557,0.4338887491019013,0.4993410658951145,0.9022373305297642,0.44055995906665935,0.7176837315973931,0.815195666920358,0.06917976845318034,0.4398092372412081
26.75,0.0,0.0,-0.842918178143846,0.4994184907809522,0.9022540811566501,0.17716288601714988,0.46092392979893104,0.7164290382780485,0.06935230072843641,0.43718467571327685,0.4994184926934312,0.9022539350502664,0.4360443290688065,0.7157770723027013,0.815301285638363,0.06983271836891598,0.4436155745774474
26.875,0.0,0.0,-0.8340883945081128,0.4994868199153649,0.9022683904209566,0.1753994523751782,0.45674099243168853,0.714422075539097,0.0699146529870831,0.4404666809755129,0.49948682160312274,0.9022685835200847,0.43155491664399315,0.7137912677937966,0.815322771513841,0.07048516407419299,0.4474175748119969
27.0,0.0,0.0,-0.8252907789474959,0.49954712016484054,0.9022814683180591,0.17369536522511436,0.4526046069337697,0.7123351856511072,0.0704746508279405,0.44373426927311305,0.49954712165428244,0.9022815068821189,0.42709371654891015,0.7117314780965431,0.8152676787449605,0.07113701609175278,0.45121470309532635
27.125,0.0,0.0,-0.8165334511892728,0.4996003349482275,0.9022930412713424,0.1720483218157295,0.4485164551268441,0.7101736587174701,0.07103221275175874,0.44698698386771885,0.49960033626265665,0.9022929086987022,0.4226625635410864,0.7096024001632664,0.8151427356953233,0.07178819368117646,0.4550064720221334
27.25,0.0,0.0,-0.8078240955349634,0.49964729682973835,0.9023029920267126,0.17045598046188717,0.44447804274742775,0.7079423811067832,0.07158726373957827,0.4502244035792532,0.4996472979897191,0.9023029684229313,0.41826314262244996,0.70740831760652,0.8149539314250416,0.07243862387168781,0.4587924363288111
27.375,0.0,0.0,-0.7991698865105026,0.4996887405447111,0.9023117031856794,0.16891593313988032,0.44049070190876144,0.7056458749568477,0.07213973468794097,0.4534461398093284,0.49968874156839177,0.9023118442738806,0.4138969985162215,0.7051531450222047,0.8147065941360238,0.07308824059817672,0.46257218815958384
27.5,0.0,0.0,-0.7905775794108993,0.4997253144948059,0.9023196405512331,0.16742577163547853,0.4365555906072009,0.7032883332865196,0.07268956190238343,0.45665183386768277,0.4997253153982024,0.9023196757643571,0.4095655444383244,0.7028404674840465,0.8144054620302192,0.07373698393039517,0.4663453528458357
27.625,0.0,0.0,-0.7820536367410427,0.49975759089248056,0.902326754621207,0.16598316980373465,0.4326736927322182,0.7008736510591843,0.07323668664279889,0.4598411545681929,0.49975759168972594,0.9023265859244438,0.40527007022205075,0.7004735757316443,0.8140547471184438,0.07438479938601056,0.470111585147181
27.75,0.0,0.0,-0.7736041683674191,0.4997860747134541,0.9023327482400583,0.16458586073854875,0.42884582312199787,0.6984054525855147,0.07378105471470332,0.4630137960632489,0.49978607541702236,0.9023326832581794,0.401011749851738,0.6980554975197751,0.8136581925314571,0.07503163731894034,0.4738705659069141
27.875,0.0,0.0,-0.7652347573287355,0.4998112115972384,0.9023378938375392,0.16323154981892918,0.4250726364235094,0.6958871156419606,0.07432261610128028,0.46616947588982516,0.49981121221813557,0.9023380634658149,0.39679164845776055,0.6955890255471562,0.8132191238810955,0.07567745237512713,0.477621999078534
28.0,0.0,0.0,-0.7569505337288103,0.4998333948193175,0.9023426979790001,0.16191796553705592,0.42135463084737507,0.6933217929454782,0.07486132463136479,0.4693079332019322,0.4998333953672588,0.9023428109602962,0.392610728821435,0.6930767423381511,0.81274049520282,0.0763222030086143,0.4813656090839227
28.125,0.0,0.0,-0.7487563371028467,0.499852971444093,0.9023471349338479,0.160642955498223,0.41769215057659903,0.6907124312028037,0.07539713767930661,0.4724289271683922,0.49985297192764966,0.9023470002029252,0.3884698574345934,0.6905210424106117,0.8122249299861716,0.07696585105145849,0.4851011384675001
28.25,0.0,0.0,-0.7406566716051295,0.4998702477548195,0.9023508602345272,0.1594044662278646,0.4140853938087326,0.6880617878280729,0.07593001589315838,0.47553223551754853,0.49987024818155784,0.9023506968799984,0.38436981015480615,0.6879241520268613,0.8116747577694517,0.07760836133164027,0.4888283458141421
28.375,0.0,0.0,-0.7326555715056349,0.49988549404552474,0.9023538733187656,0.1582004746975826,0.41053442324783745,0.6853724457064662,0.07645992294784312,0.4786176532115117,0.49988549442212005,0.9023539589395552,0.3803112774934964,0.6852881467923884,0.81109204674184,0.07824970133372056,0.4925470039018961
28.5,0.0,0.0,-0.7247565808028347,0.4998989488498473,0.9023566429170662,0.15702897927578255,0.4070391745881306,0.6826468263120951,0.07698682532051704,0.4816849912355893,0.4998989491821923,0.9023568375050518,0.37629486957061076,0.6826149673378029,0.8104786327618234,0.07888984089752969,0.4962568980635173
28.625,0.0,0.0,-0.7169629020468933,0.49991082267298753,0.9023594222576589,0.1558880827005759,0.4035994612283168,0.6798872015109212,0.07751069208544942,0.4847340754889748,0.49991082296628103,0.902359377680704,0.37232112076614965,0.6799064332937045,0.8098361451665195,0.07952875195066664,0.49995782473356304
28.75,0.0,0.0,-0.709277487894209,0.4999213012851302,0.9023618283715362,0.15477604082990498,0.4002149809628014,0.6770957040073958,0.07803149472643804,0.48776474576663736,0.49992130154396136,0.9023616192614402,0.3683904940956736,0.6771642557449912,0.809166029713063,0.08016640827103759,0.5036495901602884
28.875,0.0,0.0,-0.7017028956059133,0.4999305486278899,0.902363583160854,0.15369118236851212,0.39688532801993714,0.6742743365776604,0.07854920696470725,0.49077685482178685,0.4999305488563077,0.902363597358844,0.3645033853340053,0.6743900483305567,0.8084695689613175,0.0808027852760677,0.5073320092638212
29.0,0.0,0.0,-0.6942411725925228,0.4999387093792322,0.9023651270646665,0.1526318438982897,0.3936100048707951,0.6714249803197228,0.0790638046006999,0.49377026750083913,0.4999387095808106,0.9023653429530811,0.3606601269086586,0.6715853371359896,0.8077479003771041,0.08143785983558784,0.5110049046241322
29.125,0.0,0.0,-0.6868940201303999,0.49994591121701476,0.9023668744787482,0.1515964554300369,0.3903884273716974,0.6685494023127059,0.07957526536804821,0.4967448599419586,0.4999459113949073,0.9023668833796133,0.35686099158208967,0.6687515695105839,0.8070020324071422,0.08207161010572853,0.5146681055841426
29.25,0.0,0.0,-0.67966295256219,0.4999522668165507,0.9023684641990048,0.15058362003029976,0.3872199302749575,0.6656492625346243,0.0800835687986854,0.49970051883205074,0.49995226697354056,0.9023682427584445,0.35310619593967363,0.6658901219254789,0.8062328587510567,0.08270401538144932,0.5183214474549456
29.375,0.0,0.0,-0.6725491638015237,0.49995787561345534,0.9023694707473888,0.1495920362178315,0.38410377920520783,0.6627261200316416,0.08058869609790666,0.5026371407160923,0.4999578757519985,0.9023694423727115,0.34939590369833323,0.6630023069768545,0.80544117103212,0.08333505596559744,0.521964770811586
29.5,0.0,0.0,-0.6655533678884866,0.49996282535935094,0.9023702781713436,0.14862040575944024,0.38103918345461407,0.6597814385225591,0.08109063002849692,0.505554631354382,0.49996282548161497,0.9023705010026208,0.3457302288489863,0.6600893796266677,0.804627670046839,0.08396471305262626,0.5255979208691487
29.625,0.0,0.0,-0.6586759517521432,0.49996719349477237,0.9023713895503384,0.14766750865282752,0.3780253010693926,0.6568165918277917,0.08158935480285881,0.5084529051221565,0.49996719360267017,0.902371435220016,0.3421092386444384,0.6571525427632423,0.8037929757539451,0.0845929686253157,0.5292207469300712
29.75,0.0,0.0,-0.6519171721399084,0.4999710483607518,0.9023724766469948,0.14673229918109162,0.3750612428346308,0.6538328689517017,0.08208485598262319,0.5113318844491086,0.49997104845597146,0.9023722596482263,0.3385329564429637,0.6541929521549873,0.8029376361457122,0.0852198053630252,0.5328331018946371
29.875,0.0,0.0,-0.6452770347052312,0.49997445912125543,0.9023730505911872,0.14581383307557896,0.37214608328788895,0.6508314786817092,0.08257712038383434,0.5141914992907264,0.499974450352056,0.9023729871913054,0.3350013644166379,0.6512117208625002,0.8020621351286651,0.08584520656017569,0.5364348418275171
