time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
22.625,22.625,0.027560287523027558,0.8924829144745114,0.0660503323599051,0.9252741823822141,0.06315790768699117,3.610194302255194e-5,0.00022220394309649847,0.01834637123492072,0.04706160036802908,0.028021532941452824,0.014210150070262278,0.08506687944842184,3.6101943022553904e-5,0.00022220394309651026,0.017587283436170095,0.046157302489393495,0.027560287523027558,0.01420921612314617,0.08506772450227082
22.75,22.75,0.026560416634041857,0.8927669643709277,0.06587895871859191,0.9254655694621108,0.06294486792238344,3.3914636868319286e-5,0.00020873911598450894,0.018280916569038404,0.04650287199494969,0.02704312730478281,0.014190473457391477,0.08477986827845459,3.391463686833467e-5,0.0002087391159845173,0.017508506338563618,0.045558963922926736,0.026560416634041857,0.014189540767809422,0.08478071160330528
22.875,22.875,0.02567463816599936,0.893046980403599,0.06570672196438435,0.9256565130408088,0.06273221592923503,3.18598529705606e-5,0.00019609033658485894,0.01821622592561679,0.04596805521949821,0.026178182322261,0.014170823339537439,0.08449338100556066,3.185985298508424e-5,0.00019609033658180743,0.017431037752433397,0.0449852575630075,0.02567463816599936,0.014169891905892407,0.08449422260322069
23.0,23.0,0.024887176554312756,0.8930309542250412,0.06576925568226179,0.9258470135531466,0.0625199801583136,0.003479336566983008,0.0005855951728306972,0.018163208478772747,0.04545596809425618,0.025410971223157396,0.014151199721404361,0.08420746540385779,0.003479336567044211,0.000585595172843904,0.017364725661709685,0.044435018017597964,0.024887176554312756,0.01415026954131174,0.08420830431089255
23.125,23.125,0.02420298806224773,0.8743126512024777,0.08683431601809272,0.9260318790910707,0.06230541540598931,0.11398829119395484,0.12359435124726494,0.04044768076250428,0.045700028606392856,0.024746622128521113,0.014132150054666826,0.0839385890745037,0.11398829119398235,0.12359435124732898,0.03981115685688721,0.04464159609977714,0.02420298806224773,0.01413120928726345,0.08393907000823625
23.25,23.25,0.024002095196034447,0.8539023666181336,0.12755495502349498,0.9261917654943043,0.06204676364748204,0.20848020041109994,0.37792841390209053,0.14337150902134893,0.0531438228094136,0.02455820476055878,0.01411572008226956,0.08369864518883348,0.2084802004111168,0.37792841390214804,0.1463272230172691,0.052237578202724996,0.024002095196034447,0.014114709855908309,0.08369811338659412
23.375,23.375,0.025577389960551943,0.8457610376743211,0.1754693170802404,0.9263140705354393,0.06170354436815668,0.2868167445846157,0.6260661502704482,0.3108028177033485,0.0764836440156158,0.026092171860621828,0.014103240204665007,0.08348462137928003,0.286816744584634,0.6260661502705022,0.3207331615925457,0.07639280535779217,0.025577389960551943,0.014102079441647174,0.08348257177770431
23.5,23.5,0.030688690551275148,0.849610145938216,0.2117168262340758,0.9263840769558734,0.06125700186764744,0.35176002072208906,0.7835790160851723,0.48391276381781345,0.11838167882384366,0.031043868092326406,0.014096199951215272,0.08330258762872163,0.35176002072210416,0.7835790160851983,0.4967404201382332,0.11966724358787358,0.030688690551275148,0.014094846303208609,0.08329894233592454
23.625,23.625,0.0406429085244135,0.8556928727418285,0.22991230062604226,0.9263713412063727,0.0607600635121365,0.40559988767008426,0.8540053881382932,0.6149893938977484,0.17421338333226027,0.04072380391785107,0.014097643315019956,0.08317083531954886,0.4055998876700977,0.8540053881383043,0.6236889928754008,0.1766213340178523,0.0406429085244135,0.01409616236932912,0.08316624949021215
23.75,23.75,0.055879539723394135,0.8565852998702956,0.2385851137145709,0.9262268789568046,0.06034317801793869,0.45023470508893376,0.8819840902149533,0.6949101179278764,0.23648349237515293,0.055648399542598995,0.01411250603888078,0.083118391585029,0.45023470508894253,0.881984090214957,0.6971433798075817,0.23924563581043085,0.055879539723394135,0.014111084512118625,0.08311419317549103
